,location_id,ra,dec,vlos,evlos,j,ej,h,eh,k,ek,teff,teff_err,logg,logg_err,m_h,m_h_err,alpha_m,alpha_m_err,[C/M],[CI/M],[N/M],[O/M],[Na/H],[Mg/M],[Al/H],[Si/M],[P/H],[S/M],[K/H],[Ca/M],[Ti/M],[TiII/M],[V/H],[Cr/H],[Mn/H],[Fe/H],[Co/H],[Ni/H],[Cu/H],[Ge/H],[Ce/H],[Rb/H],[Y/H],[Nd/H],err_[C/M],err_[CI/M],err_[N/M],err_[O/M],err_[Na/H],err_[Mg/M],err_[Al/H],err_[Si/M],err_[P/H],err_[S/M],err_[K/H],err_[Ca/M],err_[Ti/M],err_[TiII/M],err_[V/H],err_[Cr/H],err_[Mn/H],err_[Fe/H],err_[Co/H],err_[Ni/H],err_[Cu/H],err_[Ge/H],err_[Ce/H],err_[Rb/H],err_[Y/H],err_[Nd/H],ra_gaia,dec_gaia,ra_error,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,meandist,diststd,mass,mass_error
175,    4.40700e+03,    2.85101e+02,    3.95524e+01,    1.09320e+00,    5.41403e-03,    9.14900e+00,    2.70000e-02,    8.59000e+00,    4.60000e-02,    8.47600e+00,    1.80000e-02,    4.88973e+03,    7.95091e+01,    2.45059e+00,    4.58810e-02,   -2.14952e-01,    3.66352e-02,    3.31336e-02,    1.44420e-02,   -2.26620e-02,   -2.26140e-02,    1.67140e-01,    4.01884e-02,    2.09804e-01,    5.34469e-02,    7.29951e-02,    6.28747e-02,    3.45239e-02,   -8.15051e-03,    1.49000e-02,   -2.85476e-02,   -3.69108e-02,    1.05936e-01,   -6.48134e-02,   -5.73905e-03,   -4.02680e-02,   -9.32108e-03,    1.44651e-01,    1.20223e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    4.02902e-02,   -9.99900e+03,   -9.99900e+03,    4.01380e-02,    4.86918e-02,    5.81814e-02,    3.53329e-02,    8.18081e-02,    1.95045e-02,    5.67340e-02,    2.76060e-02,    9.47328e-02,    5.33919e-02,    3.57692e-02,    2.19725e-02,    4.01588e-02,    9.62473e-02,    7.70190e-02,    3.96594e-02,    2.62207e-02,    8.26760e-03,    7.16480e-02,    1.65126e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.17652e-01,   -9.99900e+03,   -9.99900e+03,    2.85101e+02,    3.95524e+01,    1.50000e-01,    2.29000e-01,    8.30000e-01,    2.70000e-01,   -3.11300e+00,    1.07800e+00,   -4.21200e+00,    8.26000e-01,    1.19532e+00,    2.09554e-01,    1.18000e+00,    6.00000e-02
176,    4.40100e+03,    2.85103e+02,    4.50197e+01,   -1.10924e+01,    4.50476e-03,    1.00460e+01,    2.00000e-02,    9.48500e+00,    1.80000e-02,    9.36700e+00,    1.30000e-02,    4.66803e+03,    6.90238e+01,    2.32791e+00,    3.75834e-02,    4.12060e-02,    2.81893e-02,    3.81771e-02,    1.17911e-02,   -5.12430e-02,   -1.88780e-01,    3.77120e-01,    2.93787e-02,    9.00971e-02,    6.87499e-02,    1.16901e-02,    3.43954e-02,   -1.85402e-01,   -2.84825e-02,    1.07094e-02,    1.85244e-03,    2.28773e-02,    5.70953e-02,    1.16133e-01,   -2.89614e-02,    3.00436e-02,    1.23641e-02,    9.72824e-02,    3.53223e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    4.88590e-02,   -9.99900e+03,   -9.99900e+03,    2.78332e-02,    3.87060e-02,    4.18865e-02,    2.52066e-02,    7.09399e-02,    1.66407e-02,    4.51122e-02,    2.29653e-02,    8.56017e-02,    4.65764e-02,    3.02077e-02,    1.79801e-02,    3.15723e-02,    8.34453e-02,    6.07427e-02,    3.10265e-02,    2.11725e-02,    7.67983e-03,    6.07323e-02,    1.32005e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    2.19096e-01,   -9.99900e+03,   -9.99900e+03,    2.85103e+02,    4.50196e+01,    1.42000e-01,    2.24000e-01,    2.80000e-01,    2.90000e-01,    1.29100e+00,    1.09500e+00,   -1.92500e+00,    7.36000e-01,    1.67648e+00,    2.54949e-01,    1.10000e+00,    1.70000e-01
177,    4.40100e+03,    2.85132e+02,    4.46824e+01,   -3.45406e-01,    7.95708e-03,    1.01360e+01,    2.10000e-02,    9.65200e+00,    1.70000e-02,    9.55400e+00,    1.60000e-02,    4.89850e+03,    7.95533e+01,    2.95534e+00,    5.63735e-02,   -5.80115e-02,    3.38545e-02,    1.72199e-02,    1.27525e-02,   -1.64000e-01,   -1.79590e-01,    2.92950e-01,   -3.92750e-02,   -2.21644e-02,    4.52655e-02,    2.52485e-02,    1.12288e-02,   -2.07774e-01,   -3.39584e-02,    2.66111e-02,    3.86321e-02,    5.81424e-03,    1.20838e-01,    3.20245e-02,    7.20293e-02,   -1.52325e-02,   -6.13183e-06,   -2.81780e-02,    3.40949e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    6.57827e-03,   -9.99900e+03,   -9.99900e+03,    3.66559e-02,    4.48777e-02,    5.34645e-02,    3.23948e-02,    8.00933e-02,    1.74655e-02,    5.44087e-02,    2.57708e-02,    9.30622e-02,    4.98211e-02,    3.33855e-02,    1.99590e-02,    3.74407e-02,    9.42307e-02,    7.34413e-02,    3.62197e-02,    2.40698e-02,    7.68531e-03,    7.18484e-02,    1.49614e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    9.04870e-02,   -9.99900e+03,   -9.99900e+03,    2.85132e+02,    4.46824e+01,    1.26000e-01,    5.70000e-01,    4.60000e-01,    7.50000e-01,    1.10800e+00,    4.56400e+00,   -6.96000e+00,    1.66200e+00,    1.24344e+00,    1.97327e-01,    1.43000e+00,    1.40000e-01
178,    4.40100e+03,    2.85143e+02,    4.58955e+01,   -5.17242e+01,    2.65239e-03,    8.80300e+00,    2.90000e-02,    8.31000e+00,    2.60000e-02,    8.18300e+00,    1.80000e-02,    4.82985e+03,    7.61973e+01,    2.50214e+00,    4.11762e-02,   -9.83145e-04,    3.15904e-02,   -1.70767e-02,    1.21898e-02,   -9.85090e-02,   -1.78480e-01,    3.09620e-01,   -4.09107e-02,    2.65995e-02,   -3.08458e-03,    1.80355e-02,    7.89210e-04,   -3.02757e-02,   -1.06295e-02,    3.47011e-02,   -1.77482e-02,   -6.25647e-02,    1.15928e-01,   -1.84369e-02,    3.89791e-02,   -1.73553e-02,   -7.51544e-04,    5.65131e-02,   -3.80056e-03,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    8.09287e-02,   -9.99900e+03,   -9.99900e+03,    3.31911e-02,    4.23080e-02,    4.89258e-02,    2.95717e-02,    7.69107e-02,    1.68884e-02,    5.10272e-02,    2.45917e-02,    9.04503e-02,    4.82362e-02,    3.20050e-02,    1.90197e-02,    3.51247e-02,    9.04812e-02,    6.87579e-02,    3.40217e-02,    2.28123e-02,    7.58827e-03,    6.82991e-02,    1.41612e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    8.56294e-02,   -9.99900e+03,   -9.99900e+03,    2.85143e+02,    4.58955e+01,    6.80000e-02,    2.76000e-01,    8.50000e-01,    3.30000e-01,   -1.49800e+00,    1.98100e+00,    6.41400e+00,    9.31000e-01,    9.69934e-01,    9.99163e-02,    1.38000e+00,    1.10000e-01
179,    5.01800e+03,    2.85143e+02,    3.90631e+01,   -2.66117e+01,    6.73787e-03,    9.27000e+00,    3.50000e-02,    8.72600e+00,    2.00000e-02,    8.60300e+00,    1.60000e-02,    4.86999e+03,    8.27791e+01,    2.40245e+00,    4.75711e-02,   -2.53377e-01,    3.66015e-02,    4.30232e-02,    1.54609e-02,   -3.50630e-02,   -1.01940e-01,    2.21490e-01,    2.64875e-02,    1.16021e-01,    7.60943e-02,    1.10264e-01,    6.06957e-02,    1.68946e-01,    5.95052e-02,    3.86645e-02,    2.34408e-02,   -6.29101e-02,    2.22388e-01,   -3.30581e-01,   -6.53656e-02,   -5.79787e-02,   -3.08225e-03,    1.02749e-01,    3.83426e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    9.72359e-02,   -9.99900e+03,   -9.99900e+03,    4.24540e-02,    5.30621e-02,    6.04230e-02,    3.86023e-02,    8.78278e-02,    2.14177e-02,    5.96536e-02,    2.91119e-02,    1.01210e-01,    5.96420e-02,    4.18468e-02,    2.56742e-02,    4.33943e-02,    9.97604e-02,    8.21611e-02,    4.48146e-02,    3.00111e-02,    8.62990e-03,    7.87699e-02,    1.95281e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.16658e-01,   -9.99900e+03,   -9.99900e+03,    2.85143e+02,    3.90630e+01,    1.14000e-01,    2.05000e-01,    4.70000e-01,    2.80000e-01,    2.59300e+00,    8.64000e-01,   -1.98890e+01,    4.54000e-01,    1.19367e+00,    2.53144e-01,    1.04000e+00,    5.00000e-02
180,    4.40100e+03,    2.85162e+02,    4.42095e+01,   -5.91216e+01,    4.76075e-03,    8.97500e+00,    2.50000e-02,    8.43500e+00,    2.40000e-02,    8.32900e+00,    1.80000e-02,    4.84919e+03,    7.70767e+01,    2.49719e+00,    4.14428e-02,    5.89268e-03,    3.18206e-02,    1.67635e-03,    1.21233e-02,   -1.33950e-01,   -1.79630e-01,    3.48790e-01,   -5.75318e-02,   -2.91525e-03,    4.00169e-03,    1.37397e-02,   -1.61688e-02,   -3.66967e-02,    1.59593e-02,    3.25701e-02,    6.12947e-03,   -9.70014e-03,   -7.63611e-02,   -1.34951e-03,    2.73760e-02,   -1.08707e-02,    1.09849e-03,   -2.14387e-02,   -2.05728e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    9.93532e-02,   -9.99900e+03,   -9.99900e+03,    3.36442e-02,    4.24852e-02,    4.94981e-02,    2.99277e-02,    7.75098e-02,    1.67779e-02,    5.15975e-02,    2.46596e-02,    9.09072e-02,    4.81815e-02,    3.20537e-02,    1.90064e-02,    3.53743e-02,    9.11874e-02,    6.95025e-02,    3.41534e-02,    2.28629e-02,    7.53641e-03,    6.92473e-02,    1.41716e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    7.93077e-02,   -9.99900e+03,   -9.99900e+03,    2.85162e+02,    4.42095e+01,    1.76000e-01,    2.64000e-01,    6.60000e-01,    2.80000e-01,    2.07100e+00,    8.31000e-01,    8.45400e+00,    7.56000e-01,    1.11587e+00,    1.66885e-01,    1.59000e+00,    1.20000e-01
181,    4.40600e+03,    2.85173e+02,    4.86001e+01,    7.50649e+00,    4.75811e-03,    9.06500e+00,    2.10000e-02,    8.52100e+00,    2.10000e-02,    8.46200e+00,    1.80000e-02,    4.84432e+03,    7.65177e+01,    2.59825e+00,    3.90457e-02,    1.59212e-01,    2.92441e-02,   -7.16842e-03,    1.07360e-02,   -1.72640e-01,   -3.14810e-01,    3.65560e-01,   -5.45308e-02,    8.83698e-02,   -1.47014e-02,    8.59472e-03,    2.23638e-02,   -1.73107e-01,   -7.89777e-02,    5.22768e-02,    3.48340e-02,    2.95519e-02,   -1.91125e-01,   -1.62375e-01,    2.81619e-02,    5.14883e-03,    2.41174e-03,    1.56624e-02,   -2.03132e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    3.19946e-02,   -9.99900e+03,   -9.99900e+03,    3.04233e-02,    3.90238e-02,    4.50991e-02,    2.71996e-02,    7.54730e-02,    1.50801e-02,    4.90945e-02,    2.29661e-02,    8.89863e-02,    4.49727e-02,    2.98725e-02,    1.72616e-02,    3.28052e-02,    8.87912e-02,    6.57668e-02,    3.10897e-02,    2.09434e-02,    7.03499e-03,    6.87914e-02,    1.28252e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    8.01637e-02,   -9.99900e+03,   -9.99900e+03,    2.85173e+02,    4.86001e+01,    1.27000e-01,    1.96000e-01,    8.90000e-01,    2.50000e-01,    2.11600e+00,    9.69000e-01,   -6.85400e+00,    5.28000e-01,    1.01990e+00,    1.29723e-01,    2.34000e+00,    1.00000e-01
182,    4.40600e+03,    2.85203e+02,    4.99374e+01,   -2.50870e+01,    2.57879e-02,    1.07160e+01,    2.40000e-02,    1.02070e+01,    1.70000e-02,    1.01330e+01,    2.10000e-02,    4.94590e+03,    9.23456e+01,    2.73650e+00,    7.78378e-02,   -7.31798e-01,    4.75274e-02,    1.56973e-01,    2.24614e-02,   -4.62920e-02,    1.02940e-01,    2.44580e-01,    1.73791e-01,    9.28163e-02,    1.98614e-01,    2.13865e-01,    1.08999e-01,   -3.38932e-02,    1.47032e-01,    1.98498e-01,    1.60734e-01,    1.35096e-01,    3.04245e-01,   -6.12774e-01,   -4.77059e-02,   -8.54109e-02,   -1.07754e-02,    2.51187e-01,    1.22538e-01,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    4.55564e-02,   -9.99900e+03,   -9.99900e+03,    6.26027e-02,    7.40658e-02,    8.50219e-02,    5.75335e-02,    1.47699e-01,    3.04811e-02,    7.53125e-02,    3.76678e-02,    1.16950e-01,    7.97357e-02,    5.94498e-02,    3.87087e-02,    5.92762e-02,    1.14930e-01,    1.06628e-01,    6.63105e-02,    4.38782e-02,    1.05325e-02,    1.06747e-01,    3.02666e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    2.58372e-01,   -9.99900e+03,   -9.99900e+03,    2.85203e+02,    4.99373e+01,    2.37000e-01,    3.89000e-01,    4.60000e-01,    4.60000e-01,   -1.54800e+00,    1.93700e+00,   -8.65300e+00,    1.28200e+00,    1.90782e+00,    3.43495e-01,    1.41000e+00,    6.00000e-02
183,    4.41000e+03,    2.85235e+02,    4.03644e+01,    2.00598e+01,    9.46507e-03,    9.96600e+00,    2.10000e-02,    9.47400e+00,    2.60000e-02,    9.37900e+00,    2.00000e-02,    4.97577e+03,    8.37939e+01,    3.22300e+00,    6.05981e-02,   -2.33439e-01,    3.88419e-02,    5.06893e-02,    1.46538e-02,   -9.14920e-02,   -9.64900e-02,    1.74150e-01,    4.69798e-02,    1.72001e-01,    9.54581e-02,    1.03097e-01,    4.09885e-02,   -3.60680e-01,    1.02641e-02,    2.60689e-02,    3.28716e-02,    2.10366e-02,    1.30562e-01,   -8.27736e-02,   -6.58296e-03,   -5.90264e-02,   -5.17862e-03,    1.17847e-01,    4.55815e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,   -1.77882e-01,   -9.99900e+03,   -9.99900e+03,    4.39696e-02,    5.09430e-02,    6.30485e-02,    3.83754e-02,    8.53482e-02,    1.96041e-02,    6.05046e-02,    2.85780e-02,    9.75006e-02,    5.42999e-02,    3.68201e-02,    2.25837e-02,    4.24228e-02,    1.00419e-01,    8.21584e-02,    4.15535e-02,    2.72216e-02,    8.20022e-03,    7.62603e-02,    1.70979e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.54674e-01,   -9.99900e+03,   -9.99900e+03,    2.85235e+02,    4.03643e+01,    1.25000e-01,    1.94000e-01,    1.89000e+00,    2.60000e-01,   -6.96500e+00,    9.68000e-01,   -2.21270e+01,    9.94000e-01,    6.69526e-01,    6.63015e-02,    1.22000e+00,    8.00000e-02
184,    4.40100e+03,    2.85240e+02,    4.39774e+01,   -1.60691e+01,    5.48710e-03,    1.04500e+01,    2.10000e-02,    9.91600e+00,    1.80000e-02,    9.77200e+00,    1.60000e-02,    4.70480e+03,    7.03608e+01,    2.41362e+00,    3.67422e-02,    1.47688e-01,    2.71939e-02,    1.54373e-02,    1.08362e-02,   -5.23670e-02,   -1.02380e-01,    3.58730e-01,   -2.17708e-02,    7.27345e-02,    3.97153e-02,    1.10530e-01,    1.03050e-02,   -8.45836e-02,   -8.66978e-02,    2.61389e-02,    1.81544e-03,    2.18447e-02,    1.18462e-01,    2.83665e-02,    2.34797e-02,    6.23133e-02,    1.57440e-03,    5.40923e-02,    3.68121e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    7.60400e-02,   -9.99900e+03,   -9.99900e+03,    2.69360e-02,    3.70914e-02,    4.05602e-02,    2.43884e-02,    7.09324e-02,    1.53960e-02,    4.47918e-02,    2.21268e-02,    8.53866e-02,    4.45782e-02,    2.90426e-02,    1.69425e-02,    3.06124e-02,    8.34393e-02,    6.00686e-02,    2.95522e-02,    2.01747e-02,    7.26479e-03,    6.22286e-02,    1.24489e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    8.06300e-02,   -9.99900e+03,   -9.99900e+03,    2.85240e+02,    4.39773e+01,    2.89000e-01,    4.47000e-01,    7.10000e-01,    5.10000e-01,   -3.39700e+00,    1.84800e+00,   -7.09100e+00,    1.41500e+00,    1.92624e+00,    2.15494e-01,    1.68000e+00,    1.60000e-01
185,    4.40100e+03,    2.85277e+02,    4.54052e+01,   -4.86608e+00,    2.56378e-03,    8.49600e+00,    2.10000e-02,    7.98800e+00,    1.60000e-02,    7.88600e+00,    1.60000e-02,    4.77268e+03,    7.36563e+01,    2.69783e+00,    5.47462e-02,   -2.11298e-02,    3.09170e-02,   -1.18063e-02,    1.23869e-02,   -1.60290e-01,   -2.22200e-01,    3.51360e-01,   -8.07685e-03,    7.59229e-02,   -2.33499e-02,   -8.50090e-03,   -3.40159e-03,   -7.65878e-02,   -1.45420e-02,    4.28706e-05,    2.40281e-04,   -1.35058e-02,   -2.09120e-02,    5.11365e-02,   -5.58368e-03,   -1.92614e-02,    6.95400e-04,   -1.52258e-02,    4.76051e-04,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    3.54987e-02,   -9.99900e+03,   -9.99900e+03,    3.18838e-02,    4.17847e-02,    4.72680e-02,    2.85413e-02,    7.51654e-02,    1.72169e-02,    4.93761e-02,    2.43900e-02,    8.91115e-02,    4.83946e-02,    3.18593e-02,    1.90570e-02,    3.43946e-02,    8.84236e-02,    6.66001e-02,    3.36322e-02,    2.26612e-02,    7.74299e-03,    6.55720e-02,    1.41289e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    9.50358e-02,   -9.99900e+03,   -9.99900e+03,    2.85277e+02,    4.54051e+01,    1.46000e-01,    2.41000e-01,    1.02000e+00,    2.60000e-01,    2.10100e+00,    1.00800e+00,   -1.01030e+01,    7.12000e-01,    8.01458e-01,    8.77422e-02,    1.76000e+00,    7.00000e-02
186,    4.40700e+03,    2.85305e+02,    3.95037e+01,   -1.18668e+02,    4.51369e-03,    9.01700e+00,    2.10000e-02,    8.48400e+00,    2.60000e-02,    8.35900e+00,    2.00000e-02,    4.83131e+03,    7.72273e+01,    2.37944e+00,    4.80181e-02,   -4.08320e-01,    3.93168e-02,    2.51910e-01,    1.68355e-02,    1.00350e-01,    2.20040e-01,    1.45010e-01,    3.13517e-01,    1.54530e-01,    3.44834e-01,    3.00184e-01,    2.20183e-01,   -3.08223e-01,    2.50367e-01,    2.25655e-01,    1.18985e-01,    1.41762e-01,    4.60094e-01,    8.56454e-02,   -5.03462e-02,   -1.82532e-01,   -2.36447e-02,    3.32457e-01,    8.97440e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    2.19085e-01,   -9.99900e+03,   -9.99900e+03,    4.29736e-02,    5.28131e-02,    6.21567e-02,    3.78116e-02,    8.21796e-02,    2.24427e-02,    5.78461e-02,    2.96202e-02,    9.54436e-02,    5.78721e-02,    3.85050e-02,    2.45200e-02,    4.26907e-02,    9.66793e-02,    7.91019e-02,    4.34953e-02,    2.87085e-02,    9.12858e-03,    6.90196e-02,    1.84140e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.25495e-01,   -9.99900e+03,   -9.99900e+03,    2.85305e+02,    3.95037e+01,    1.37000e-01,    2.25000e-01,    2.30000e-01,    2.90000e-01,    8.91000e+00,    1.09700e+00,    1.27580e+01,    6.62000e-01,    1.16838e+00,    2.80708e-01,    7.90000e-01,    4.00000e-02
187,    5.01300e+03,    2.85331e+02,    4.19640e+01,   -2.52868e+01,    4.92756e-03,    9.30100e+00,    2.20000e-02,    8.76700e+00,    1.60000e-02,    8.62000e+00,    1.60000e-02,    4.75585e+03,    7.26704e+01,    2.46061e+00,    3.83817e-02,    9.46002e-02,    2.87921e-02,    1.41657e-02,    1.13013e-02,   -1.48640e-02,   -7.58170e-02,    2.62380e-01,   -8.20748e-03,    4.69468e-02,    4.73991e-02,    9.24373e-02,    3.21829e-03,   -3.52008e-02,   -1.88080e-02,   -1.70712e-02,    2.42387e-02,    4.02566e-02,    5.81013e-02,    1.98930e-02,   -9.68718e-03,   -5.91974e-03,   -1.09011e-02,    7.82475e-02,    2.36663e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,   -1.03450e-01,   -9.99900e+03,   -9.99900e+03,    2.91926e-02,    3.89772e-02,    4.35928e-02,    2.62643e-02,    7.32250e-02,    1.59039e-02,    4.71300e-02,    2.30218e-02,    8.73317e-02,    4.58806e-02,    3.01134e-02,    1.76776e-02,    3.22626e-02,    8.61398e-02,    6.33101e-02,    3.11583e-02,    2.11218e-02,    7.36963e-03,    6.46274e-02,    1.30573e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.10752e-01,   -9.99900e+03,   -9.99900e+03,    2.85331e+02,    4.19639e+01,    4.87000e-01,    9.40000e-01,    6.10000e-01,    9.30000e-01,    5.11400e+00,    3.40500e+00,   -1.47070e+01,    2.84000e+00,    1.15569e+00,    7.00891e-02,    1.14000e+00,    1.00000e-01
188,    4.40700e+03,    2.85333e+02,    3.94108e+01,   -7.53766e+00,    4.06405e-03,    9.71000e+00,    2.10000e-02,    9.16300e+00,    1.80000e-02,    9.02400e+00,    1.70000e-02,    4.80854e+03,    7.47320e+01,    2.58527e+00,    3.73547e-02,    2.33151e-01,    2.75538e-02,   -3.09715e-02,    1.01252e-02,   -1.06640e-01,   -2.65850e-01,    3.10650e-01,   -9.70010e-02,    1.68918e-01,   -6.93680e-04,    2.47771e-03,   -2.94149e-02,   -1.27193e-01,   -8.86541e-02,   -1.02186e-02,   -3.02478e-02,    2.87881e-02,    2.04596e-02,   -6.96903e-03,   -3.84086e-03,    5.02364e-02,   -2.10789e-03,    9.97013e-02,   -2.18466e-04,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    6.90795e-02,   -9.99900e+03,   -9.99900e+03,    2.81034e-02,    3.69504e-02,    4.19743e-02,    2.52650e-02,    7.33824e-02,    1.43672e-02,    4.68541e-02,    2.19676e-02,    8.71796e-02,    4.33579e-02,    2.86451e-02,    1.63770e-02,    3.10750e-02,    8.63291e-02,    6.26088e-02,    2.93060e-02,    1.98671e-02,    6.84908e-03,    6.69471e-02,    1.21144e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    8.07067e-02,   -9.99900e+03,   -9.99900e+03,    2.85333e+02,    3.94108e+01,    1.18000e-01,    1.95000e-01,    4.10000e-01,    2.50000e-01,    8.10000e-01,    8.44000e-01,    5.77000e-01,    5.55000e-01,    1.40596e+00,    1.79433e-01,    1.85000e+00,    1.00000e-01
189,    4.40100e+03,    2.85359e+02,    4.65500e+01,   -2.17564e+01,    3.75417e-03,    8.89500e+00,    2.40000e-02,    8.29400e+00,    2.00000e-02,    8.17700e+00,    1.90000e-02,    4.50780e+03,    6.29478e+01,    2.26502e+00,    5.46789e-02,   -1.13670e-01,    2.79692e-02,    4.21943e-02,    1.33337e-02,   -2.80280e-02,   -6.87690e-02,    2.49600e-01,    4.94740e-02,    9.60951e-03,    7.83403e-02,    9.27893e-02,    2.55628e-02,    6.94951e-02,   -1.59734e-02,    1.65901e-02,    3.17898e-02,    2.07784e-04,    1.32860e-01,    1.83794e-02,    1.21481e-02,   -4.67272e-02,    1.62213e-02,    2.53227e-02,    5.72246e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    3.12346e-03,   -9.99900e+03,   -9.99900e+03,    2.64566e-02,    3.94276e-02,    4.02752e-02,    2.42067e-02,    6.75761e-02,    1.88140e-02,    4.23891e-02,    2.34691e-02,    8.31566e-02,    4.91179e-02,    3.11821e-02,    1.92214e-02,    3.11945e-02,    7.94775e-02,    5.74413e-02,    3.18707e-02,    2.19650e-02,    8.49881e-03,    5.42938e-02,    1.39733e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.40371e-01,   -9.99900e+03,   -9.99900e+03,    2.85359e+02,    4.65500e+01,    2.02000e-01,    4.52000e-01,    8.00000e-02,    4.40000e-01,    4.49000e-01,    1.46900e+00,   -5.45000e+00,    3.90200e+00,    1.07346e+00,    1.19279e-01,    1.28000e+00,    1.90000e-01
190,    4.40100e+03,    2.85368e+02,    4.60357e+01,   -1.85910e+01,    5.21416e-03,    9.58000e+00,    2.40000e-02,    9.08100e+00,    1.70000e-02,    9.00200e+00,    1.30000e-02,    4.91731e+03,    8.10363e+01,    2.44255e+00,    4.78323e-02,   -2.91510e-01,    3.87673e-02,    5.75312e-02,    1.53451e-02,   -5.03720e-02,   -4.13120e-02,    2.92440e-01,    3.92346e-02,   -6.12075e-01,    9.09974e-02,    1.22720e-01,    8.28379e-02,    1.01501e-02,    4.02536e-02,    7.21158e-02,    2.11869e-02,   -6.30513e-02,    2.64897e-01,   -5.33341e-02,   -5.92679e-02,   -7.09259e-02,   -2.57388e-03,   -2.13470e-01,    2.31706e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,   -2.10505e-02,   -9.99900e+03,   -9.99900e+03,    4.32131e-02,    5.13348e-02,    6.22185e-02,    3.78540e-02,    8.38768e-02,    2.05241e-02,    5.91812e-02,    2.88273e-02,    9.65001e-02,    5.54025e-02,    3.72771e-02,    2.31639e-02,    4.22724e-02,    9.86833e-02,    8.05530e-02,    4.20052e-02,    2.76149e-02,    8.51481e-03,    7.32172e-02,    1.74749e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.40865e-01,   -9.99900e+03,   -9.99900e+03,    2.85368e+02,    4.60357e+01,    1.62000e-01,    3.07000e-01,    9.30000e-01,    3.00000e-01,    2.61800e+00,    1.00600e+00,   -2.46500e+00,    8.00000e-01,    1.36942e+00,    1.70499e-01,    1.35000e+00,    1.50000e-01
